relation,source,target
r_dns_a,Domain_16a3c8545732ca5cc0475714040bb4f4c0a04d7798bd440d2a00046f9d66aa78,IP_0b4d4f14e83ab236d4e7b2a8ea7fdea14c540df12f8a1b7fb4c9fc759d04c01c
r_dns_a,Domain_f566bc4852b9b623a60fc0655bbc5e8cf828ef9c6e2293f4d1ad89e4d5cb6466,IP_0b4d4f14e83ab236d4e7b2a8ea7fdea14c540df12f8a1b7fb4c9fc759d04c01c
r_dns_a,Domain_16a3c8545732ca5cc0475714040bb4f4c0a04d7798bd440d2a00046f9d66aa78,IP_0ea999c4635ff1e5110400bc8d12531ba414a6829fc2e450caab97c85d38b41a
r_dns_a,Domain_f566bc4852b9b623a60fc0655bbc5e8cf828ef9c6e2293f4d1ad89e4d5cb6466,IP_0ea999c4635ff1e5110400bc8d12531ba414a6829fc2e450caab97c85d38b41a
r_dns_a,Domain_16a3c8545732ca5cc0475714040bb4f4c0a04d7798bd440d2a00046f9d66aa78,IP_3cccdf5d0668432ea9ee799e1ff8d3745440fd233649677e7867cf0adefd4874
r_dns_a,Domain_f566bc4852b9b623a60fc0655bbc5e8cf828ef9c6e2293f4d1ad89e4d5cb6466,IP_3cccdf5d0668432ea9ee799e1ff8d3745440fd233649677e7867cf0adefd4874
r_cname,Domain_16a3c8545732ca5cc0475714040bb4f4c0a04d7798bd440d2a00046f9d66aa78,Domain_792cf0a4067f1152dda77850c6581df4161a83c1d9be7271c6720a5489328b4f
r_dns_a,Domain_792cf0a4067f1152dda77850c6581df4161a83c1d9be7271c6720a5489328b4f,IP_3cccdf5d0668432ea9ee799e1ff8d3745440fd233649677e7867cf0adefd4874
r_cname,Domain_f566bc4852b9b623a60fc0655bbc5e8cf828ef9c6e2293f4d1ad89e4d5cb6466,Domain_792cf0a4067f1152dda77850c6581df4161a83c1d9be7271c6720a5489328b4f
r_dns_a,Domain_265a76394baa234c4829ec74f434deeb78a5d57ab0e355c9f8fccc7952d18142,IP_6ad740f00fb066f459c793f1798d107962564c0202034150aee5801cae566989
r_dns_a,Domain_b8e5ab786da2df272ec5ae73af2b674b14736d5427fc80ce26a0d06f0f066003,IP_6ad740f00fb066f459c793f1798d107962564c0202034150aee5801cae566989
r_subdomain,Domain_265a76394baa234c4829ec74f434deeb78a5d57ab0e355c9f8fccc7952d18142,Domain_b8e5ab786da2df272ec5ae73af2b674b14736d5427fc80ce26a0d06f0f066003
r_whois_name,Domain_265a76394baa234c4829ec74f434deeb78a5d57ab0e355c9f8fccc7952d18142,Whois_Name_684386e916a2920dcacf96df4b19a08924b206b79bf509da3066ebfca0b8419a
r_whois_name,Domain_b8e5ab786da2df272ec5ae73af2b674b14736d5427fc80ce26a0d06f0f066003,Whois_Name_684386e916a2920dcacf96df4b19a08924b206b79bf509da3066ebfca0b8419a
r_whois_phone,Domain_265a76394baa234c4829ec74f434deeb78a5d57ab0e355c9f8fccc7952d18142,Whois_Phone_d9860990925f0f137c84c393caed7336d28e68a452322d3ba950978108f72227
r_whois_phone,Domain_b8e5ab786da2df272ec5ae73af2b674b14736d5427fc80ce26a0d06f0f066003,Whois_Phone_d9860990925f0f137c84c393caed7336d28e68a452322d3ba950978108f72227
r_dns_a,Domain_38f09ea90010124484f42ef3b9739b698bde4de26b505c523a03d08de19b9a67,IP_da1e2a15f66f930c875d5aad622167dfb1e0f887daba2852e964578bf53b9a81
r_subdomain,Domain_38f09ea90010124484f42ef3b9739b698bde4de26b505c523a03d08de19b9a67,Domain_58d55858d7c627504348be17357835743ff3dc6da02f673b546137cb1d43e8d2
r_dns_a,Domain_58d55858d7c627504348be17357835743ff3dc6da02f673b546137cb1d43e8d2,IP_da1e2a15f66f930c875d5aad622167dfb1e0f887daba2852e964578bf53b9a81
r_whois_email,Domain_58d55858d7c627504348be17357835743ff3dc6da02f673b546137cb1d43e8d2,Whois_Email_5a3d16b7df3d815d5f3436bd5dd5c5e1054ee7cb74d4fd8d9efdf3af362a4a18
r_whois_name,Domain_58d55858d7c627504348be17357835743ff3dc6da02f673b546137cb1d43e8d2,Whois_Name_db0925a5aeb1849fa7b41f7a29c1192d38e12e97fb6e82e72e894e3c733130ef
r_whois_phone,Domain_58d55858d7c627504348be17357835743ff3dc6da02f673b546137cb1d43e8d2,Whois_Phone_f6974ce3fa84ae76d75b9211f3162155db77566a36c82549b66a9a3d966a928b
r_dns_a,Domain_39dee509d29142caf91607613e7ff0ae8032944c338a5f7a42be54a7cdad16ff,IP_d611cd0d892dd0e4e04864309a6bd726f81a478396e87056ae5060aa1cc4826e
r_dns_a,Domain_f42f2fc2da3314de4122ce5cb847c368909a555b7873224c86ca2116a57d0a48,IP_d611cd0d892dd0e4e04864309a6bd726f81a478396e87056ae5060aa1cc4826e
r_subdomain,Domain_39dee509d29142caf91607613e7ff0ae8032944c338a5f7a42be54a7cdad16ff,Domain_f42f2fc2da3314de4122ce5cb847c368909a555b7873224c86ca2116a57d0a48
r_cert,Domain_5908b907c4faf7a2bbf7e2b9a25b29c52f085728777a65bc76b38ebfbce3aa2a,Cert_31aaacf1b0abf12bc01c9ad417f5c959e2f627b4ea7ce45c5bdc2017d4d55faa
r_cert,Domain_9a29122f1eefd5d8dd1b20f14ca9b796608e7567fd769c94ab2e39143347e081,Cert_31aaacf1b0abf12bc01c9ad417f5c959e2f627b4ea7ce45c5bdc2017d4d55faa
r_dns_a,Domain_5908b907c4faf7a2bbf7e2b9a25b29c52f085728777a65bc76b38ebfbce3aa2a,IP_bc56802dddb19184f9c3b93f34e8e1e552f340d8c57e4aa841f9f6544cc44d03
r_dns_a,Domain_9a29122f1eefd5d8dd1b20f14ca9b796608e7567fd769c94ab2e39143347e081,IP_bc56802dddb19184f9c3b93f34e8e1e552f340d8c57e4aa841f9f6544cc44d03
r_dns_a,Domain_5908b907c4faf7a2bbf7e2b9a25b29c52f085728777a65bc76b38ebfbce3aa2a,IP_c380793416b2a518695b2a6d89b620a1ec7429c911f9cb3d319719d1aa0c9ffd
r_dns_a,Domain_9a29122f1eefd5d8dd1b20f14ca9b796608e7567fd769c94ab2e39143347e081,IP_c380793416b2a518695b2a6d89b620a1ec7429c911f9cb3d319719d1aa0c9ffd
r_dns_a,Domain_5c522455cac4ee6870ffd9a6f9568c86394744df821291928eb4ff8a779efbb3,IP_1635eff08931e115655acb4097b732927981e9a47ce5a778e63dfdc19abee895
r_subdomain,Domain_961cc51c9d7f1cd91596f73356b5b4039deab7b78a97d33f413262020c2aadb1,Domain_5c522455cac4ee6870ffd9a6f9568c86394744df821291928eb4ff8a779efbb3
r_dns_a,Domain_961cc51c9d7f1cd91596f73356b5b4039deab7b78a97d33f413262020c2aadb1,IP_1635eff08931e115655acb4097b732927981e9a47ce5a778e63dfdc19abee895
r_whois_email,Domain_961cc51c9d7f1cd91596f73356b5b4039deab7b78a97d33f413262020c2aadb1,Whois_Email_5a3d16b7df3d815d5f3436bd5dd5c5e1054ee7cb74d4fd8d9efdf3af362a4a18
r_whois_name,Domain_961cc51c9d7f1cd91596f73356b5b4039deab7b78a97d33f413262020c2aadb1,Whois_Name_db0925a5aeb1849fa7b41f7a29c1192d38e12e97fb6e82e72e894e3c733130ef
r_whois_phone,Domain_961cc51c9d7f1cd91596f73356b5b4039deab7b78a97d33f413262020c2aadb1,Whois_Phone_f6974ce3fa84ae76d75b9211f3162155db77566a36c82549b66a9a3d966a928b
r_dns_a,Domain_9a1954f84e6070174caa0614e0b79bfac42c4416ae8f200836749ae05a3c492c,IP_1915c72e7f4b4b0b69fdc2611ef62730aee67bea06584e3f7512048d056345ee
r_subdomain,Domain_9a1954f84e6070174caa0614e0b79bfac42c4416ae8f200836749ae05a3c492c,Domain_6a8c811baaf827874bb2c485018bfdeff9cfc6b4434265cd2ec17aa32c8eea57
r_dns_a,Domain_6a8c811baaf827874bb2c485018bfdeff9cfc6b4434265cd2ec17aa32c8eea57,IP_1915c72e7f4b4b0b69fdc2611ef62730aee67bea06584e3f7512048d056345ee
r_whois_email,Domain_6a8c811baaf827874bb2c485018bfdeff9cfc6b4434265cd2ec17aa32c8eea57,Whois_Email_5a3d16b7df3d815d5f3436bd5dd5c5e1054ee7cb74d4fd8d9efdf3af362a4a18
r_whois_name,Domain_6a8c811baaf827874bb2c485018bfdeff9cfc6b4434265cd2ec17aa32c8eea57,Whois_Name_db0925a5aeb1849fa7b41f7a29c1192d38e12e97fb6e82e72e894e3c733130ef
r_whois_phone,Domain_6a8c811baaf827874bb2c485018bfdeff9cfc6b4434265cd2ec17aa32c8eea57,Whois_Phone_f6974ce3fa84ae76d75b9211f3162155db77566a36c82549b66a9a3d966a928b
r_subdomain,Domain_9a29122f1eefd5d8dd1b20f14ca9b796608e7567fd769c94ab2e39143347e081,Domain_4335558ce6f0aea8e19d62c3725abb3dc4b3d80c6b910b965db5dfad7bae3e09
r_dns_a,Domain_4335558ce6f0aea8e19d62c3725abb3dc4b3d80c6b910b965db5dfad7bae3e09,IP_c380793416b2a518695b2a6d89b620a1ec7429c911f9cb3d319719d1aa0c9ffd
r_dns_a,Domain_a23199abe7be107b209ee6e84edb0489d6f8f1d6c7f4b79e5c082df5e362dc6e,IP_b78bf816b5aa3bda1d99f56c47bc537ddbc407f71ded3a44c2665f9558441165
r_dns_a,Domain_ddf389bc4953d1d3a9d267d0ff9332182adb9e93f41444fa65f53294daebc806,IP_b78bf816b5aa3bda1d99f56c47bc537ddbc407f71ded3a44c2665f9558441165
r_dns_a,Domain_a23199abe7be107b209ee6e84edb0489d6f8f1d6c7f4b79e5c082df5e362dc6e,IP_c884a9b3895863afbdb19f95970fe638692df8409bc000f4fc9fe7a7729c1ed5
r_dns_a,Domain_ddf389bc4953d1d3a9d267d0ff9332182adb9e93f41444fa65f53294daebc806,IP_c884a9b3895863afbdb19f95970fe638692df8409bc000f4fc9fe7a7729c1ed5
r_cert,Domain_a862079db9fcb59b2b81b3a114aced6a857fd0adb30f434ff683b89f1e4abb7b,Cert_e806d1cde02fe277b9b06f6a804d4b9e84d5a72d624b79f7b5602242c638c1a1
r_dns_a,Domain_a862079db9fcb59b2b81b3a114aced6a857fd0adb30f434ff683b89f1e4abb7b,IP_633ded42f00e76acd1248c020000c2605d996c24372053eb6169fce32077044d
r_dns_a,Domain_aff80b16a1cbfd91ab3a158048e5c99d4a053ab9ea757ed84141fa7a39e3411c,IP_633ded42f00e76acd1248c020000c2605d996c24372053eb6169fce32077044d
r_subdomain,Domain_a862079db9fcb59b2b81b3a114aced6a857fd0adb30f434ff683b89f1e4abb7b,Domain_aff80b16a1cbfd91ab3a158048e5c99d4a053ab9ea757ed84141fa7a39e3411c
r_cert,Domain_aff80b16a1cbfd91ab3a158048e5c99d4a053ab9ea757ed84141fa7a39e3411c,Cert_e806d1cde02fe277b9b06f6a804d4b9e84d5a72d624b79f7b5602242c638c1a1
r_dns_a,Domain_c7192213c2f7ba0ab539547679bbfab79920d200146ad6347dd669d8a6f60bea,IP_ffbf6bcc89763e63ed46f8870255b0c491e5d0d3e1c15beddd772496b373caa6
r_subdomain,Domain_af51eaa02d119dbf3a558d276e90963b7f45a24d6147a6c72099adc344e508b0,Domain_c7192213c2f7ba0ab539547679bbfab79920d200146ad6347dd669d8a6f60bea
r_dns_a,Domain_af51eaa02d119dbf3a558d276e90963b7f45a24d6147a6c72099adc344e508b0,IP_ffbf6bcc89763e63ed46f8870255b0c491e5d0d3e1c15beddd772496b373caa6
r_whois_email,Domain_af51eaa02d119dbf3a558d276e90963b7f45a24d6147a6c72099adc344e508b0,Whois_Email_5a3d16b7df3d815d5f3436bd5dd5c5e1054ee7cb74d4fd8d9efdf3af362a4a18
r_whois_name,Domain_af51eaa02d119dbf3a558d276e90963b7f45a24d6147a6c72099adc344e508b0,Whois_Name_db0925a5aeb1849fa7b41f7a29c1192d38e12e97fb6e82e72e894e3c733130ef
r_whois_phone,Domain_af51eaa02d119dbf3a558d276e90963b7f45a24d6147a6c72099adc344e508b0,Whois_Phone_f6974ce3fa84ae76d75b9211f3162155db77566a36c82549b66a9a3d966a928b
r_dns_a,Domain_e5e34ad079fa8e284b47409407dde50949da066862dbb1a83f0e1f4a31ae2cf3,IP_86d674eeb343174e4539a238082511242e11acee691e31f2200ce7d151e40614
r_dns_a,Domain_e5e34ad079fa8e284b47409407dde50949da066862dbb1a83f0e1f4a31ae2cf3,IP_c8f9360428ef65692050cfa6b98c456362b49858a3aa6bfb586ec5279a11681a
r_subdomain,Domain_a2d2208c5348b93e3ddc90439ae6c7eda49cde8c4e1e35609d978e3c3209156b,Domain_e5e34ad079fa8e284b47409407dde50949da066862dbb1a83f0e1f4a31ae2cf3
r_dns_a,Domain_a2d2208c5348b93e3ddc90439ae6c7eda49cde8c4e1e35609d978e3c3209156b,IP_86d674eeb343174e4539a238082511242e11acee691e31f2200ce7d151e40614
r_dns_a,Domain_a2d2208c5348b93e3ddc90439ae6c7eda49cde8c4e1e35609d978e3c3209156b,IP_c8f9360428ef65692050cfa6b98c456362b49858a3aa6bfb586ec5279a11681a
r_cname,Domain_e5e34ad079fa8e284b47409407dde50949da066862dbb1a83f0e1f4a31ae2cf3,Domain_a2d2208c5348b93e3ddc90439ae6c7eda49cde8c4e1e35609d978e3c3209156b
r_whois_email,Domain_a2d2208c5348b93e3ddc90439ae6c7eda49cde8c4e1e35609d978e3c3209156b,Whois_Email_5a3d16b7df3d815d5f3436bd5dd5c5e1054ee7cb74d4fd8d9efdf3af362a4a18
r_whois_name,Domain_a2d2208c5348b93e3ddc90439ae6c7eda49cde8c4e1e35609d978e3c3209156b,Whois_Name_db0925a5aeb1849fa7b41f7a29c1192d38e12e97fb6e82e72e894e3c733130ef
r_whois_phone,Domain_a2d2208c5348b93e3ddc90439ae6c7eda49cde8c4e1e35609d978e3c3209156b,Whois_Phone_f6974ce3fa84ae76d75b9211f3162155db77566a36c82549b66a9a3d966a928b
r_cert,Domain_ef6a36adce3940eba868b053f48ec421dae5b9565c19757e592a9f2c878dac29,Cert_e72592e3cf6097989d7af61181669ba7c72fe3e7059ecf79f284391665d32fe5
r_dns_a,Domain_ef6a36adce3940eba868b053f48ec421dae5b9565c19757e592a9f2c878dac29,IP_38d08556e5f342ddca3d2001e92f56b2e835b43a8ff78e202ede932442cae5b2
r_dns_a,Domain_ef6a36adce3940eba868b053f48ec421dae5b9565c19757e592a9f2c878dac29,IP_af6dd37b8687bbdbe15049945457e5cf2349b2b19a5bdf507a7adf334936269a
r_whois_name,Domain_ef6a36adce3940eba868b053f48ec421dae5b9565c19757e592a9f2c878dac29,Whois_Name_d5c71522e37c54f37064c6e6d1db2cb340700817e3b49de6295f93fa1cf926bc
r_whois_phone,Domain_ef6a36adce3940eba868b053f48ec421dae5b9565c19757e592a9f2c878dac29,Whois_Phone_f674b1e6cc505ab0d900542c64abee4704c1fa95a1d302f6eb3739d93b0ea8ae
r_subdomain,Domain_ef6a36adce3940eba868b053f48ec421dae5b9565c19757e592a9f2c878dac29,Domain_2a3ad2507c81d1bc5f0a9b7079a28d9f31dbfcfdb073f5f8d7ba3fb1c882db9a
r_cert,Domain_2a3ad2507c81d1bc5f0a9b7079a28d9f31dbfcfdb073f5f8d7ba3fb1c882db9a,Cert_e72592e3cf6097989d7af61181669ba7c72fe3e7059ecf79f284391665d32fe5
r_dns_a,Domain_2a3ad2507c81d1bc5f0a9b7079a28d9f31dbfcfdb073f5f8d7ba3fb1c882db9a,IP_38d08556e5f342ddca3d2001e92f56b2e835b43a8ff78e202ede932442cae5b2
r_dns_a,Domain_2a3ad2507c81d1bc5f0a9b7079a28d9f31dbfcfdb073f5f8d7ba3fb1c882db9a,IP_af6dd37b8687bbdbe15049945457e5cf2349b2b19a5bdf507a7adf334936269a
r_subdomain,Domain_2a3ad2507c81d1bc5f0a9b7079a28d9f31dbfcfdb073f5f8d7ba3fb1c882db9a,Domain_ef6a36adce3940eba868b053f48ec421dae5b9565c19757e592a9f2c878dac29
r_whois_email,Domain_2a3ad2507c81d1bc5f0a9b7079a28d9f31dbfcfdb073f5f8d7ba3fb1c882db9a,Whois_Email_5a3d16b7df3d815d5f3436bd5dd5c5e1054ee7cb74d4fd8d9efdf3af362a4a18
r_whois_name,Domain_2a3ad2507c81d1bc5f0a9b7079a28d9f31dbfcfdb073f5f8d7ba3fb1c882db9a,Whois_Name_d5c71522e37c54f37064c6e6d1db2cb340700817e3b49de6295f93fa1cf926bc
r_whois_phone,Domain_2a3ad2507c81d1bc5f0a9b7079a28d9f31dbfcfdb073f5f8d7ba3fb1c882db9a,Whois_Phone_f674b1e6cc505ab0d900542c64abee4704c1fa95a1d302f6eb3739d93b0ea8ae
r_cert,Domain_f566bc4852b9b623a60fc0655bbc5e8cf828ef9c6e2293f4d1ad89e4d5cb6466,Cert_e806d1cde02fe277b9b06f6a804d4b9e84d5a72d624b79f7b5602242c638c1a1
r_dns_a,Domain_ff4a2654ba66a3808fd1cce0ec0ec1e1d9f8d54461a6f3f9c89b7572e9920d14,IP_2e2d6c5682753499f211e2a68ceb4d39ca08e1a0958ecedbb00888c6ef420a55
r_dns_a,Domain_ff4a2654ba66a3808fd1cce0ec0ec1e1d9f8d54461a6f3f9c89b7572e9920d14,IP_bd70c565e494798489f1cfc6990fdf8370b0102eb7d8b63d7e743a75ce86b301
r_subdomain,Domain_0c30d61616453c54253f375690812932d4242fe583e1d23e528a1adb21bd81f8,Domain_ff4a2654ba66a3808fd1cce0ec0ec1e1d9f8d54461a6f3f9c89b7572e9920d14
r_dns_a,Domain_0c30d61616453c54253f375690812932d4242fe583e1d23e528a1adb21bd81f8,IP_2e2d6c5682753499f211e2a68ceb4d39ca08e1a0958ecedbb00888c6ef420a55
r_dns_a,Domain_0c30d61616453c54253f375690812932d4242fe583e1d23e528a1adb21bd81f8,IP_bd70c565e494798489f1cfc6990fdf8370b0102eb7d8b63d7e743a75ce86b301
r_whois_email,Domain_0c30d61616453c54253f375690812932d4242fe583e1d23e528a1adb21bd81f8,Whois_Email_5a3d16b7df3d815d5f3436bd5dd5c5e1054ee7cb74d4fd8d9efdf3af362a4a18
r_whois_name,Domain_0c30d61616453c54253f375690812932d4242fe583e1d23e528a1adb21bd81f8,Whois_Name_db0925a5aeb1849fa7b41f7a29c1192d38e12e97fb6e82e72e894e3c733130ef
r_whois_phone,Domain_0c30d61616453c54253f375690812932d4242fe583e1d23e528a1adb21bd81f8,Whois_Phone_f6974ce3fa84ae76d75b9211f3162155db77566a36c82549b66a9a3d966a928b
r_dns_a,Domain_02fdb7e5ddca4aff021de3a3b41e4aeea17eb9fae032e04ee71531ed19d9a55b,IP_389584dca44d71d813a8e71085386dbc239ce8c34c423feb9e7fc9914d813e3e
r_dns_a,Domain_02fdb7e5ddca4aff021de3a3b41e4aeea17eb9fae032e04ee71531ed19d9a55b,IP_b7814468d7a0b687f2f92f4b63a2327d67752e2b472ddaab0f0536720d8f969f
r_subdomain,Domain_02fdb7e5ddca4aff021de3a3b41e4aeea17eb9fae032e04ee71531ed19d9a55b,Domain_c1af67f1e07694bdaef275df2896ff1511a3fea83935e8dc7b44d17a49c1487a
r_dns_a,Domain_c1af67f1e07694bdaef275df2896ff1511a3fea83935e8dc7b44d17a49c1487a,IP_389584dca44d71d813a8e71085386dbc239ce8c34c423feb9e7fc9914d813e3e
r_dns_a,Domain_c1af67f1e07694bdaef275df2896ff1511a3fea83935e8dc7b44d17a49c1487a,IP_b7814468d7a0b687f2f92f4b63a2327d67752e2b472ddaab0f0536720d8f969f
r_whois_email,Domain_c1af67f1e07694bdaef275df2896ff1511a3fea83935e8dc7b44d17a49c1487a,Whois_Email_5a3d16b7df3d815d5f3436bd5dd5c5e1054ee7cb74d4fd8d9efdf3af362a4a18
r_whois_name,Domain_c1af67f1e07694bdaef275df2896ff1511a3fea83935e8dc7b44d17a49c1487a,Whois_Name_db0925a5aeb1849fa7b41f7a29c1192d38e12e97fb6e82e72e894e3c733130ef
r_whois_phone,Domain_c1af67f1e07694bdaef275df2896ff1511a3fea83935e8dc7b44d17a49c1487a,Whois_Phone_f6974ce3fa84ae76d75b9211f3162155db77566a36c82549b66a9a3d966a928b
r_subdomain,Domain_c1af67f1e07694bdaef275df2896ff1511a3fea83935e8dc7b44d17a49c1487a,Domain_02fdb7e5ddca4aff021de3a3b41e4aeea17eb9fae032e04ee71531ed19d9a55b
r_dns_a,Domain_07095e444e814ab1d40e693c9af393ca4e50d2bd55ad02451df5ae129d210f44,IP_f623741c02cd8f9a9667cc54664ed4ba85d0ef3a300a8026736415907845c6fb
r_subdomain,Domain_07095e444e814ab1d40e693c9af393ca4e50d2bd55ad02451df5ae129d210f44,Domain_69beaab42d79298fc6222236dc32fe08d15935f63448d116987d0759794e3696
r_dns_a,Domain_69beaab42d79298fc6222236dc32fe08d15935f63448d116987d0759794e3696,IP_f623741c02cd8f9a9667cc54664ed4ba85d0ef3a300a8026736415907845c6fb
r_whois_email,Domain_69beaab42d79298fc6222236dc32fe08d15935f63448d116987d0759794e3696,Whois_Email_5a3d16b7df3d815d5f3436bd5dd5c5e1054ee7cb74d4fd8d9efdf3af362a4a18
r_whois_name,Domain_69beaab42d79298fc6222236dc32fe08d15935f63448d116987d0759794e3696,Whois_Name_db0925a5aeb1849fa7b41f7a29c1192d38e12e97fb6e82e72e894e3c733130ef
r_whois_phone,Domain_69beaab42d79298fc6222236dc32fe08d15935f63448d116987d0759794e3696,Whois_Phone_f6974ce3fa84ae76d75b9211f3162155db77566a36c82549b66a9a3d966a928b
r_dns_a,Domain_1be948dbf9ec3664f95304b6ecfda432b6723d55cd41bddbafdad6ab396d2e77,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
r_dns_a,Domain_38cb1c7503c53c364706277eaadabdffd08ed0778fefa94fddc1cf7f716ed907,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
r_cert,Domain_38cb1c7503c53c364706277eaadabdffd08ed0778fefa94fddc1cf7f716ed907,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_6bcce8e1720df0b725e787393a811161359fe626d9c02606ccbf01b92fae1eeb,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
r_dns_a,Domain_6d9294378c54cfafb192633c7b3b51118c202fbd585f232fe9af20819faefe4c,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
r_cert,Domain_6d9294378c54cfafb192633c7b3b51118c202fbd585f232fe9af20819faefe4c,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_6dc9c4a2bc62d066e04dc442c9f6c464baeed0b429e3218f4009d2c61c800012,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
r_subdomain,Domain_6dc9c4a2bc62d066e04dc442c9f6c464baeed0b429e3218f4009d2c61c800012,Domain_1be948dbf9ec3664f95304b6ecfda432b6723d55cd41bddbafdad6ab396d2e77
r_dns_a,Domain_9752ef7f2eae328a49e11fe1d69d912f519f2d6a5e7d1febaf2a2e917f60bb96,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
r_dns_a,Domain_a2a44bf8f65f8f089df8fd24605f5114b9b5139f84c14cbc330aa462c35a4098,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
r_dns_a,Domain_b0f42be45f92ea560fbc8247e305aec2261d35c796ea4d5e0c2b939cf99647af,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
r_dns_a,Domain_d4fbc453254e2b585d596760005dc921bf618928861775273b86f80f66e46d8b,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
r_cert,Domain_d4fbc453254e2b585d596760005dc921bf618928861775273b86f80f66e46d8b,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_subdomain,Domain_d4fbc453254e2b585d596760005dc921bf618928861775273b86f80f66e46d8b,Domain_9752ef7f2eae328a49e11fe1d69d912f519f2d6a5e7d1febaf2a2e917f60bb96
r_dns_a,Domain_f90bc78d89b481204002e3518e153baa3904f35e596ce90e353fbb05ba5fd415,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
r_cert,Domain_f90bc78d89b481204002e3518e153baa3904f35e596ce90e353fbb05ba5fd415,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_subdomain,Domain_f90bc78d89b481204002e3518e153baa3904f35e596ce90e353fbb05ba5fd415,Domain_38cb1c7503c53c364706277eaadabdffd08ed0778fefa94fddc1cf7f716ed907
r_dns_a,Domain_005370b70740504424153f66bfe05f2088490ad90a6e3a74087012717c00e45b,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
r_cert,Domain_005370b70740504424153f66bfe05f2088490ad90a6e3a74087012717c00e45b,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cname,Domain_6d9294378c54cfafb192633c7b3b51118c202fbd585f232fe9af20819faefe4c,Domain_005370b70740504424153f66bfe05f2088490ad90a6e3a74087012717c00e45b
r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_005370b70740504424153f66bfe05f2088490ad90a6e3a74087012717c00e45b
r_dns_a,Domain_06b7cff1d5f4c5fda841c547047d7369420290d9f77ec57867507ed003da908d,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
r_cert,Domain_06b7cff1d5f4c5fda841c547047d7369420290d9f77ec57867507ed003da908d,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_06b7cff1d5f4c5fda841c547047d7369420290d9f77ec57867507ed003da908d
r_dns_a,Domain_1005b79f35860b1c262b3695f2a5ac5a2a032770369018bf9dfe92230367ced8,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
r_dns_a,Domain_13c42205a4843c44fe3a9420b69043fe70bccdd2bec075219aae4dc904c13542,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
r_cert,Domain_13c42205a4843c44fe3a9420b69043fe70bccdd2bec075219aae4dc904c13542,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_13c42205a4843c44fe3a9420b69043fe70bccdd2bec075219aae4dc904c13542
r_dns_a,Domain_1416ab4fb4960277a86c482f5eca938a24af9e32890ae6645feb85a9807a1ec2,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
r_dns_a,Domain_180d6b96f18b2f77586dee834b86b5e1f412c280268769a848cb6a2f7a54132a,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
r_cert,Domain_180d6b96f18b2f77586dee834b86b5e1f412c280268769a848cb6a2f7a54132a,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cname,Domain_38cb1c7503c53c364706277eaadabdffd08ed0778fefa94fddc1cf7f716ed907,Domain_180d6b96f18b2f77586dee834b86b5e1f412c280268769a848cb6a2f7a54132a
